Time (YY:MM:DD hh:mm:ss.s),Flow (US GPM),Energy NET (BTU),RTD1 Temperature (F),RTD2 Temperature (F)
9/24/2018 14:26:30.8,182.86,-499751040.0,71.06,76.48
9/24/2018 14:36:30.8,196.37,-499832000.0,70.92,76.14
9/24/2018 14:46:30.8,180.89,-499911584.0,70.70,76.06
9/24/2018 14:56:30.8,178.68,-499989952.0,70.50,75.65
9/24/2018 15:06:30.8,181.13,-500066336.0,70.25,75.24
9/24/2018 15:16:30.8,187.28,-500141120.0,69.67,74.57
9/24/2018 15:26:30.8,180.64,-500214304.0,69.46,74.37
9/24/2018 15:36:30.8,183.84,-500287296.0,69.21,74.05
9/24/2018 15:46:30.8,180.15,-500357856.0,68.90,73.60
9/24/2018 15:56:30.8,180.89,-500427392.0,68.63,73.27
9/24/2018 16:06:30.8,173.27,-500496672.0,68.61,73.20
9/24/2018 16:16:30.8,162.21,-500566304.0,68.77,73.45
9/24/2018 16:26:30.8,160.98,-500635776.0,69.04,73.58
9/24/2018 16:36:30.8,173.52,-500705056.0,69.17,73.78
9/24/2018 16:46:30.8,182.36,-500774656.0,69.21,73.85
9/24/2018 16:56:30.8,180.40,-500843328.0,69.24,73.67
9/24/2018 17:06:30.8,187.03,-500908544.0,69.24,73.51
9/24/2018 17:16:30.8,181.38,-500974336.0,69.03,73.58
9/24/2018 17:26:30.8,173.76,-501041408.0,69.19,73.58
9/24/2018 17:36:30.8,182.36,-501106144.0,69.06,73.44
9/24/2018 17:46:30.8,179.91,-501168032.0,68.99,73.08
9/24/2018 17:56:30.8,178.43,-501229056.0,68.94,73.02
9/24/2018 18:06:30.8,174.74,-501292992.0,68.86,73.33
9/24/2018 18:16:30.8,179.66,-501357888.0,68.97,73.18
9/24/2018 18:26:30.8,180.15,-501417280.0,69.15,72.64
9/24/2018 18:36:30.8,187.52,-501469792.0,69.04,72.43
9/24/2018 18:46:30.8,180.89,-501520672.0,68.90,72.21
9/24/2018 18:56:30.8,181.87,-501570176.0,68.90,72.19
9/24/2018 19:06:30.8,179.17,-501619104.0,68.85,72.12
9/24/2018 19:16:30.8,178.43,-501667488.0,68.99,72.27
9/24/2018 19:26:30.8,178.92,-501716224.0,69.10,72.37
9/24/2018 19:36:30.8,176.71,-501764416.0,69.40,72.64
9/24/2018 19:46:30.8,183.10,-501813088.0,69.39,72.66
9/24/2018 19:56:30.8,175.48,-501861856.0,69.35,72.63
9/24/2018 20:06:30.8,183.59,-501911200.0,69.22,72.50
9/24/2018 20:16:30.8,185.07,-501960288.0,69.24,72.50
9/24/2018 20:26:30.8,180.40,-502009024.0,69.10,72.43
9/24/2018 20:36:30.8,180.89,-502058048.0,69.21,72.50
9/24/2018 20:46:30.8,174.25,-502106752.0,69.19,72.36
9/24/2018 20:56:30.8,174.99,-502155328.0,69.17,72.43
9/24/2018 21:06:30.8,186.30,-502204512.0,69.10,72.34
9/24/2018 21:16:30.8,173.27,-502253344.0,69.24,72.50
9/24/2018 21:26:30.8,181.38,-502302208.0,69.17,72.41
9/24/2018 21:36:30.8,177.69,-502351040.0,69.24,72.52
9/24/2018 21:46:30.8,180.15,-502400160.0,69.26,72.50
9/24/2018 21:56:30.8,183.84,-502449344.0,69.26,72.59
9/24/2018 22:06:30.8,179.91,-502498624.0,69.15,72.46
9/24/2018 22:16:30.8,180.64,-502548096.0,69.12,72.43
9/24/2018 22:26:30.8,189.98,-502597920.0,69.04,72.37
9/24/2018 22:36:30.8,177.20,-502647168.0,69.19,72.52
9/24/2018 22:46:30.8,183.59,-502696480.0,69.15,72.50
9/24/2018 22:56:30.8,175.24,-502745952.0,69.30,72.57
9/24/2018 23:06:30.8,180.40,-502794816.0,69.26,72.61
9/24/2018 23:16:30.8,181.63,-502844704.0,69.12,72.45
9/24/2018 23:26:30.8,181.13,-502894496.0,69.10,72.50
9/24/2018 23:36:30.8,179.91,-502944608.0,69.22,72.54
9/24/2018 23:46:30.8,178.92,-502994304.0,69.21,72.55
9/24/2018 23:56:30.8,181.63,-503043776.0,69.17,72.43
9/25/2018 00:06:30.8,175.97,-503092864.0,69.19,72.46
9/25/2018 00:16:30.8,182.61,-503141504.0,69.12,72.30
9/25/2018 00:26:30.8,187.03,-503190496.0,69.15,72.43
9/25/2018 00:36:30.8,1032.27,-503247040.0,68.95,69.66
9/25/2018 00:46:30.8,1025.88,-503295616.0,69.35,69.84
9/25/2018 00:56:30.8,1017.52,-503338080.0,69.84,70.52
9/25/2018 01:06:30.8,1030.30,-503382784.0,70.16,70.59
9/25/2018 01:16:30.8,1023.42,-503429024.0,70.25,70.74
9/25/2018 01:26:30.8,1022.68,-503475488.0,70.27,70.77
9/25/2018 01:36:30.8,182.61,-503519232.0,69.89,73.15
9/25/2018 01:46:30.8,174.99,-503568896.0,70.21,73.35
9/25/2018 01:56:30.8,183.59,-503614240.0,71.35,74.50
9/25/2018 02:06:30.8,177.94,-503660544.0,72.16,75.24
9/25/2018 02:16:30.8,181.87,-503708288.0,72.37,75.61
9/25/2018 02:26:30.8,177.20,-503756544.0,72.55,75.76
9/25/2018 02:36:30.8,179.17,-503804800.0,72.73,76.05
9/25/2018 02:46:30.8,183.35,-503853696.0,72.95,76.26
9/25/2018 02:56:30.8,186.05,-503902560.0,73.15,76.41
9/25/2018 03:06:30.8,183.10,-503957024.0,70.90,75.06
9/25/2018 03:16:30.8,182.61,-503977728.0,68.86,69.89
9/25/2018 03:26:30.8,176.46,-503997312.0,66.42,67.60
9/25/2018 03:36:30.8,180.64,-504018016.0,66.29,71.94
9/25/2018 03:46:30.8,178.68,-504089056.0,66.99,71.17
9/25/2018 03:56:30.8,180.15,-504133440.0,69.51,72.55
9/25/2018 04:06:30.8,176.46,-504180864.0,69.35,72.52
9/25/2018 04:16:30.8,180.64,-504227296.0,69.60,72.70
9/25/2018 04:26:30.8,176.71,-504274080.0,69.53,72.72
9/25/2018 04:36:30.8,179.41,-504322816.0,69.30,72.55
9/25/2018 04:46:30.8,178.19,-504371328.0,69.24,72.50
9/25/2018 04:56:30.8,182.86,-504420448.0,69.08,72.36
9/25/2018 05:06:30.8,177.45,-504469728.0,69.08,72.39
9/25/2018 05:16:30.8,181.63,-504518528.0,69.15,72.39
9/25/2018 05:26:30.8,168.85,-504566880.0,69.13,72.39
9/25/2018 05:36:30.8,178.43,-504615360.0,69.10,72.37
9/25/2018 05:46:30.8,183.59,-504663456.0,69.13,72.36
9/25/2018 05:56:30.8,182.12,-504711840.0,69.08,72.36
9/25/2018 06:06:30.8,175.24,-504760192.0,69.19,72.45
9/25/2018 06:16:30.8,185.07,-504809376.0,69.13,72.41
9/25/2018 06:26:30.8,176.96,-504858496.0,69.15,72.45
9/25/2018 06:36:30.8,181.63,-504907520.0,69.19,72.46
9/25/2018 06:46:30.8,179.41,-504956704.0,69.12,72.43
9/25/2018 06:56:30.8,184.08,-505005536.0,69.15,72.41
9/25/2018 07:06:30.8,178.19,-505054432.0,69.06,72.41
9/25/2018 07:16:30.8,181.63,-505103456.0,69.10,72.36
9/25/2018 07:26:30.8,181.38,-505152192.0,69.06,72.37
9/25/2018 07:36:30.8,176.71,-505200864.0,69.13,72.37
9/25/2018 07:46:30.8,176.22,-505249248.0,69.13,72.45
9/25/2018 07:56:30.8,179.66,-505297760.0,69.12,72.37
9/25/2018 08:06:30.8,178.68,-505346912.0,69.19,72.50
9/25/2018 08:16:30.8,178.92,-505396128.0,69.13,72.41
9/25/2018 08:26:30.8,171.30,-505445184.0,69.19,72.46
9/25/2018 08:36:30.8,178.19,-505494976.0,69.21,72.52
9/25/2018 08:46:30.8,182.36,-505545088.0,69.13,72.50
9/25/2018 08:56:30.8,189.25,-505595776.0,69.13,72.54
9/25/2018 09:06:30.8,178.43,-505646560.0,69.22,72.66
9/25/2018 09:16:30.8,181.87,-505697888.0,69.35,72.75
9/25/2018 09:26:30.8,175.73,-505749568.0,69.35,72.79
9/25/2018 09:36:30.8,182.86,-505801920.0,69.35,72.77
9/25/2018 09:46:30.8,175.24,-505854272.0,69.37,72.88
9/25/2018 09:56:30.8,186.79,-505906752.0,69.35,72.90
9/25/2018 10:06:30.8,176.46,-505959488.0,69.39,72.97
9/25/2018 10:16:30.8,177.69,-506012672.0,69.39,72.95
9/25/2018 10:26:30.8,179.91,-506066432.0,69.37,72.90
9/25/2018 10:36:30.8,181.63,-506120704.0,69.40,73.00
9/25/2018 10:46:30.8,182.36,-506176096.0,69.22,72.95
9/25/2018 10:56:30.8,178.19,-506232864.0,69.35,73.47
9/25/2018 11:06:30.8,180.64,-506296960.0,69.53,74.14
9/25/2018 11:16:30.8,186.05,-506367296.0,69.73,74.46
9/25/2018 11:26:30.8,176.22,-506438208.0,70.02,74.77
9/25/2018 11:36:30.8,174.01,-506511392.0,70.09,74.98
9/25/2018 11:46:30.8,171.79,-506585568.0,69.94,74.97
9/25/2018 11:56:30.8,177.94,-506660768.0,70.09,75.11
9/25/2018 12:06:30.8,180.40,-506737280.0,70.02,75.11
9/25/2018 12:16:30.8,167.13,-506812320.0,70.09,75.22
9/25/2018 12:26:30.8,184.08,-506888704.0,70.20,75.54
9/25/2018 12:36:30.8,178.19,-506966432.0,70.25,75.38
9/25/2018 12:46:30.8,181.87,-507042560.0,70.25,75.29
9/25/2018 12:56:30.8,170.32,-507117120.0,70.05,74.97
9/25/2018 13:06:30.8,177.94,-507190784.0,69.76,74.62
9/25/2018 13:16:30.8,181.87,-507263744.0,69.35,74.19
9/25/2018 13:26:30.8,176.71,-507334528.0,69.12,73.71
9/25/2018 13:36:30.8,181.38,-507403200.0,68.94,73.54
9/25/2018 13:46:30.8,186.05,-507472160.0,68.68,73.31
9/25/2018 13:56:30.8,172.04,-507541632.0,68.92,73.53
9/25/2018 14:06:30.8,180.64,-507609376.0,69.01,73.54
9/25/2018 14:16:30.8,172.29,-507675776.0,68.97,73.31
9/25/2018 14:26:30.8,179.41,-507739392.0,68.77,72.95
9/25/2018 14:36:30.8,183.35,-507800768.0,68.79,72.84
9/25/2018 14:46:30.8,182.36,-507862976.0,68.83,73.11
9/25/2018 14:56:30.8,180.15,-507929120.0,68.68,73.24
9/25/2018 15:06:30.8,176.46,-507997088.0,68.97,73.45
9/25/2018 15:16:30.8,180.40,-508061216.0,69.40,73.71
9/25/2018 15:26:30.8,171.30,-508121376.0,69.44,73.17
9/25/2018 15:36:30.8,182.61,-508180544.0,69.37,73.44
9/25/2018 15:46:30.8,173.76,-508243488.0,69.19,73.54
9/25/2018 15:56:30.8,181.63,-508309856.0,69.30,73.81
9/25/2018 16:06:30.8,188.02,-508375648.0,69.44,73.81
9/25/2018 16:16:30.8,185.07,-508441248.0,69.48,73.85
9/25/2018 16:26:30.8,188.75,-508505536.0,69.44,73.69
9/25/2018 16:36:30.8,177.45,-508569760.0,69.30,73.56
9/25/2018 16:46:30.8,174.74,-508635008.0,69.24,73.56
9/25/2018 16:56:30.8,187.52,-508699232.0,69.21,73.49
9/25/2018 17:06:30.8,181.87,-508765088.0,69.21,73.63
9/25/2018 17:16:30.8,184.08,-508833216.0,69.17,73.69
9/25/2018 17:26:30.8,174.74,-508900000.0,69.39,73.65
9/25/2018 17:36:30.8,189.00,-508967200.0,69.26,73.72
9/25/2018 17:46:30.8,182.86,-509035904.0,69.35,73.87
9/25/2018 17:56:30.8,178.68,-509104640.0,69.35,73.76
9/25/2018 18:06:30.8,180.89,-509172224.0,69.15,73.60
9/25/2018 18:16:30.8,181.87,-509239360.0,69.13,73.56
9/25/2018 18:26:30.8,181.38,-509305024.0,69.13,73.42
9/25/2018 18:36:30.8,189.74,-509368320.0,68.85,73.00
9/25/2018 18:46:30.8,183.35,-509428832.0,68.79,72.73
9/25/2018 18:56:30.8,180.15,-509489760.0,68.77,72.82
9/25/2018 19:06:30.8,183.84,-509548704.0,68.86,72.72
9/25/2018 19:16:30.8,181.13,-509602624.0,69.08,72.57
9/25/2018 19:26:30.8,175.24,-509654560.0,68.97,72.39
9/25/2018 19:36:30.8,181.87,-509705376.0,69.01,72.37
9/25/2018 19:46:30.8,174.74,-509755488.0,69.15,72.46
9/25/2018 19:56:30.8,182.86,-509805216.0,69.30,72.55
9/25/2018 20:06:30.8,179.66,-509854496.0,69.22,72.46
9/25/2018 20:16:30.8,181.87,-509904224.0,69.01,72.34
9/25/2018 20:26:30.8,179.91,-509953600.0,69.12,72.39
9/25/2018 20:36:30.8,182.12,-510003072.0,69.22,72.46
9/25/2018 20:46:30.8,178.43,-510052064.0,69.13,72.41
9/25/2018 20:56:30.8,181.87,-510101792.0,69.12,72.46
9/25/2018 21:06:30.8,179.17,-510151328.0,69.12,72.43
9/25/2018 21:16:30.8,184.33,-510200608.0,69.17,72.46
9/25/2018 21:26:30.8,183.35,-510249504.0,69.30,72.55
9/25/2018 21:36:30.8,178.19,-510298144.0,69.21,72.52
9/25/2018 21:46:30.8,179.17,-510346848.0,69.19,72.39
9/25/2018 21:56:30.8,179.41,-510396192.0,69.10,72.45
9/25/2018 22:06:30.8,181.13,-510445376.0,69.19,72.39
9/25/2018 22:16:30.8,181.38,-510494400.0,69.08,72.41
9/25/2018 22:26:30.8,179.17,-510543584.0,69.08,72.30
9/25/2018 22:36:30.8,178.43,-510592960.0,69.26,72.59
9/25/2018 22:46:30.8,186.05,-510642304.0,69.26,72.54
9/25/2018 22:56:30.8,176.71,-510692032.0,69.26,72.55
9/25/2018 23:06:30.8,179.17,-510741824.0,69.17,72.55
9/25/2018 23:16:30.8,165.40,-510792320.0,69.13,72.37
9/25/2018 23:26:30.8,178.68,-510842752.0,69.08,72.45
9/25/2018 23:36:30.8,185.31,-510892256.0,69.19,72.46
9/25/2018 23:46:30.8,178.92,-510941568.0,69.13,72.50
9/25/2018 23:56:30.8,192.93,-510991136.0,69.15,72.39
9/26/2018 00:06:30.8,180.15,-511040928.0,69.03,72.32
9/26/2018 00:16:30.8,173.76,-511090144.0,69.10,72.34
9/26/2018 00:26:30.8,179.91,-511138880.0,69.10,72.32
9/26/2018 00:36:30.8,1025.88,-511192864.0,68.79,69.44
9/26/2018 00:46:30.8,1011.87,-511237824.0,69.58,70.05
9/26/2018 00:56:30.8,1021.70,-511283712.0,69.80,70.16
9/26/2018 01:06:30.8,1048.24,-511325920.0,70.21,70.74
9/26/2018 01:16:30.8,1015.80,-511372544.0,70.12,70.84
9/26/2018 01:26:30.8,1037.18,-511420928.0,70.11,70.88
9/26/2018 01:36:30.8,180.64,-511467776.0,70.20,73.51
9/26/2018 01:46:30.8,183.84,-511517952.0,70.48,73.54
9/26/2018 01:56:30.8,174.99,-511563360.0,71.60,74.70
9/26/2018 02:06:30.8,182.36,-511617824.0,69.49,73.31
9/26/2018 02:16:30.8,181.38,-511674208.0,68.72,72.43
9/26/2018 02:26:30.8,180.89,-511728960.0,68.36,72.00
9/26/2018 02:36:30.8,174.99,-511782432.0,68.32,71.92
9/26/2018 02:46:30.8,178.19,-511834464.0,68.72,72.12
9/26/2018 02:56:30.8,176.71,-511884384.0,69.08,72.41
9/26/2018 03:06:30.8,181.38,-511934048.0,69.30,72.55
9/26/2018 03:16:30.8,182.61,-511983360.0,69.28,72.63
9/26/2018 03:26:30.8,174.99,-512032480.0,69.31,72.66
9/26/2018 03:36:30.8,179.66,-512082496.0,69.28,72.61
9/26/2018 03:46:30.8,179.91,-512132384.0,69.21,72.59
9/26/2018 03:56:30.8,182.61,-512182144.0,69.06,72.46
9/26/2018 04:06:30.8,177.45,-512232224.0,69.04,72.39
9/26/2018 04:16:30.8,178.43,-512282400.0,69.10,72.41
9/26/2018 04:26:30.8,182.86,-512331936.0,69.24,72.52
9/26/2018 04:36:30.8,183.59,-512380960.0,69.21,72.52
9/26/2018 04:46:30.8,174.74,-512431040.0,68.99,72.37
9/26/2018 04:56:30.8,178.43,-512481024.0,69.10,72.50
9/26/2018 05:06:30.8,182.36,-512530496.0,69.15,72.50
9/26/2018 05:16:30.8,186.54,-512579808.0,69.19,72.46
9/26/2018 05:26:30.8,184.82,-512629536.0,69.10,72.46
9/26/2018 05:36:30.8,179.91,-512679168.0,69.24,72.61
9/26/2018 05:46:30.8,174.74,-512728288.0,69.22,72.50
9/26/2018 05:56:30.8,185.07,-512777312.0,69.10,72.39
9/26/2018 06:06:30.8,177.69,-512826720.0,69.17,72.39
9/26/2018 06:16:30.8,183.84,-512875744.0,69.10,72.41
9/26/2018 06:26:30.8,180.64,-512925088.0,69.13,72.37
9/26/2018 06:36:30.8,193.92,-512974272.0,69.13,72.41
9/26/2018 06:46:30.8,181.38,-513023744.0,69.24,72.55
9/26/2018 06:56:30.8,172.78,-513072704.0,69.13,72.45
9/26/2018 07:06:30.8,181.13,-513122240.0,69.13,72.39
9/26/2018 07:16:30.8,178.92,-513172128.0,69.08,72.43
9/26/2018 07:26:30.8,173.52,-513221568.0,69.08,72.41
9/26/2018 07:36:30.8,180.40,-513270816.0,69.15,72.50
9/26/2018 07:46:30.8,179.41,-513319776.0,69.26,72.45
9/26/2018 07:56:30.8,177.45,-513369376.0,69.06,72.43
9/26/2018 08:06:30.8,180.89,-513419712.0,69.13,72.45
9/26/2018 08:16:30.8,179.66,-513469824.0,69.21,72.59
9/26/2018 08:26:30.8,179.41,-513520384.0,69.17,72.50
9/26/2018 08:36:30.8,171.06,-513571552.0,69.31,72.72
9/26/2018 08:46:30.8,179.41,-513622720.0,69.22,72.66
9/26/2018 08:56:30.8,179.17,-513674400.0,69.19,72.59
9/26/2018 09:06:30.8,186.30,-513726624.0,69.22,72.72
9/26/2018 09:16:30.8,185.31,-513779328.0,69.26,72.77
9/26/2018 09:26:30.8,184.82,-513832064.0,69.30,72.79
9/26/2018 09:36:30.8,184.33,-513884960.0,69.30,72.81
9/26/2018 09:46:30.8,176.96,-513937824.0,69.28,72.86
9/26/2018 09:56:30.8,181.13,-513991648.0,69.30,72.90
9/26/2018 10:06:30.8,179.17,-514046176.0,69.35,72.95
9/26/2018 10:16:30.8,1026.37,-514133664.0,69.04,70.11
9/26/2018 10:26:30.8,643.69,-514263712.0,68.22,70.54
9/26/2018 10:36:30.8,656.96,-514490080.0,69.76,75.38
9/26/2018 10:46:30.8,642.46,-514848640.0,70.47,77.54
9/26/2018 10:56:30.8,654.01,-515263520.0,70.21,78.21
9/26/2018 11:06:30.8,633.61,-515709568.0,70.09,78.76
9/26/2018 11:16:30.8,636.32,-516205216.0,70.05,78.91
9/26/2018 11:26:30.8,636.56,-516683392.0,69.60,78.26
9/26/2018 11:36:30.8,648.12,-517154176.0,69.44,78.19
9/26/2018 11:46:30.8,651.56,-517626656.0,69.37,78.03
9/26/2018 11:56:30.8,652.29,-518105664.0,69.44,78.60
9/26/2018 12:06:30.8,651.31,-518591552.0,69.55,79.03
9/26/2018 12:16:30.8,668.02,-519108512.0,69.71,79.38
9/26/2018 12:26:30.8,651.31,-519636288.0,69.80,79.63
9/26/2018 12:36:30.8,647.38,-520174880.0,69.67,79.92
9/26/2018 12:46:30.8,638.78,-520734784.0,69.89,80.60
9/26/2018 12:56:30.8,682.28,-521298752.0,69.93,81.01
9/26/2018 13:06:30.8,636.56,-521676960.0,68.83,75.72
9/26/2018 13:16:30.8,651.80,-522049792.0,69.10,76.10
9/26/2018 13:26:30.8,647.13,-522421824.0,69.24,75.79
9/26/2018 13:36:30.8,640.74,-522778272.0,69.10,75.76
9/26/2018 13:46:30.8,654.01,-523135264.0,69.24,75.87
9/26/2018 13:56:30.8,645.41,-523489824.0,69.13,75.65
9/26/2018 14:06:30.8,659.42,-523935200.0,69.64,78.24
9/26/2018 14:16:30.8,652.05,-524475904.0,69.96,81.46
9/26/2018 14:26:30.8,647.87,-525073472.0,70.11,81.05
9/26/2018 14:36:30.8,949.69,-525556192.0,70.59,78.89
9/26/2018 14:46:30.8,644.92,-526102272.0,70.21,81.43
9/26/2018 14:56:30.8,657.21,-526687488.0,70.12,80.91
9/26/2018 15:06:30.8,960.50,-527201120.0,70.75,74.64
9/26/2018 15:16:30.8,948.46,-527643488.0,70.07,75.87
9/26/2018 15:26:30.8,651.07,-528091104.0,68.63,79.25
9/26/2018 15:36:30.8,642.71,-528620480.0,69.08,78.01
9/26/2018 15:46:30.8,634.60,-529106720.0,68.79,77.50
9/26/2018 15:56:30.8,646.15,-529541504.0,68.63,76.68
9/26/2018 16:06:30.8,645.17,-529974016.0,69.06,77.05
9/26/2018 16:16:30.8,646.64,-530400320.0,69.24,77.09
9/26/2018 16:26:30.8,634.84,-530830752.0,69.51,78.39
9/26/2018 16:36:30.8,654.75,-531325760.0,69.73,78.22
9/26/2018 16:46:30.8,652.29,-531788928.0,69.44,77.85
9/26/2018 16:56:30.8,637.06,-532235872.0,69.28,77.54
9/26/2018 17:06:30.8,637.55,-532648576.0,68.99,76.21
9/26/2018 17:16:30.8,643.20,-533024960.0,68.90,75.65
9/26/2018 17:26:30.8,645.66,-533367968.0,68.77,74.75
9/26/2018 17:36:30.8,652.29,-533681856.0,68.92,74.66
9/26/2018 17:46:30.8,643.45,-533978080.0,68.94,74.35
9/26/2018 17:56:30.8,603.63,-534243936.0,68.86,73.62
9/26/2018 18:06:30.8,640.99,-534480736.0,68.90,73.06
9/26/2018 18:16:30.8,624.77,-534691200.0,68.90,73.08
9/26/2018 18:26:30.8,642.71,-534883776.0,68.94,72.21
9/26/2018 18:36:30.8,654.26,-535054464.0,69.08,72.09
9/26/2018 18:46:30.8,632.88,-535212448.0,69.12,72.05
9/26/2018 18:56:30.8,649.34,-535367968.0,69.24,72.16
9/26/2018 19:06:30.8,610.27,-535520224.0,69.24,72.07
9/26/2018 19:16:30.8,640.25,-535664160.0,69.17,71.85
9/26/2018 19:26:30.8,649.10,-535806144.0,69.12,71.78
9/26/2018 19:36:30.8,635.09,-535947424.0,69.06,71.71
9/26/2018 19:46:30.8,625.75,-536085120.0,68.99,71.51
9/26/2018 19:56:30.8,643.69,-536216768.0,69.94,72.36
9/26/2018 20:06:30.8,631.40,-536353408.0,69.17,71.78
9/26/2018 20:16:30.8,655.98,-536492640.0,68.97,71.62
9/26/2018 20:26:30.8,630.42,-536625920.0,69.48,72.07
9/26/2018 20:36:30.8,632.39,-536762336.0,69.21,71.78
9/26/2018 20:46:30.8,638.28,-536896768.0,68.94,71.49
9/26/2018 20:56:30.8,647.87,-537024832.0,69.49,71.92
9/26/2018 21:06:30.8,664.34,-537157440.0,69.04,71.55
9/26/2018 21:16:30.8,643.45,-537285760.0,69.40,71.87
9/26/2018 21:26:30.8,630.67,-537412800.0,68.86,71.28
9/26/2018 21:36:30.8,640.99,-537532544.0,69.04,71.40
9/26/2018 21:46:30.8,624.28,-537650752.0,69.24,71.49
9/26/2018 21:56:30.8,651.80,-537766272.0,69.46,71.76
9/26/2018 22:06:30.8,652.79,-537879424.0,69.91,71.73
9/26/2018 22:16:30.8,626.98,-537985920.0,69.35,71.49
9/26/2018 22:26:30.8,646.15,-538093376.0,69.04,71.24
9/26/2018 22:36:30.8,633.86,-538208320.0,69.17,71.42
9/26/2018 22:46:30.8,631.89,-538330496.0,69.42,71.85
9/26/2018 22:56:30.8,647.62,-538482624.0,69.40,72.50
9/26/2018 23:06:30.8,627.22,-538650816.0,69.89,73.35
9/26/2018 23:16:30.8,643.94,-538841344.0,69.80,73.40
9/26/2018 23:26:30.8,639.27,-539037376.0,69.51,73.22
9/26/2018 23:36:30.8,647.13,-539243968.0,69.42,73.53
9/26/2018 23:46:30.8,631.16,-539467264.0,69.44,73.56
9/26/2018 23:56:30.8,639.51,-539685632.0,69.30,73.18
9/27/2018 00:06:30.8,636.56,-539869312.0,68.94,72.05
9/27/2018 00:16:30.8,627.96,-540031616.0,69.01,72.39
9/27/2018 00:26:30.8,652.54,-540243840.0,69.51,73.98
9/27/2018 00:36:30.8,645.41,-540509760.0,69.69,74.80
9/27/2018 00:46:30.8,659.42,-540786880.0,69.51,74.75
9/27/2018 00:56:30.8,640.74,-541083392.0,69.55,75.22
9/27/2018 01:06:30.8,654.26,-541387584.0,69.35,75.04
9/27/2018 01:16:30.8,629.44,-541684160.0,69.26,74.32
9/27/2018 01:26:30.8,663.11,-541932224.0,68.95,73.60
9/27/2018 01:36:30.8,632.14,-542186880.0,69.13,73.99
9/27/2018 01:46:30.8,655.24,-542448576.0,69.35,74.57
9/27/2018 01:56:30.8,636.07,-542731520.0,69.44,74.68
9/27/2018 02:06:30.8,654.26,-542990528.0,69.10,73.13
9/27/2018 02:16:30.8,651.07,-543197248.0,68.85,72.64
9/27/2018 02:26:30.8,689.41,-543395712.0,69.19,72.79
9/27/2018 02:36:30.8,649.34,-543588224.0,69.26,72.90
9/27/2018 02:46:30.8,629.44,-543767040.0,68.99,72.05
9/27/2018 02:56:30.8,641.23,-543920704.0,68.85,71.56
9/27/2018 03:06:30.8,649.84,-544064960.0,68.50,71.29
9/27/2018 03:16:30.8,642.71,-544216512.0,69.19,72.30
9/27/2018 03:26:30.8,646.64,-544385408.0,69.35,72.77
9/27/2018 03:36:30.8,642.46,-544568832.0,69.80,73.18
9/27/2018 03:46:30.8,649.59,-544751232.0,69.48,72.90
9/27/2018 03:56:30.8,653.28,-544885760.0,68.79,70.83
9/27/2018 04:06:30.8,639.76,-544979328.0,68.56,70.39
9/27/2018 04:16:30.8,635.58,-545073024.0,69.46,71.02
9/27/2018 04:26:30.8,618.62,-545169024.0,68.63,70.77
9/27/2018 04:36:30.8,638.28,-545257344.0,69.80,71.08
9/27/2018 04:46:30.8,641.23,-545345088.0,68.50,70.59
9/27/2018 04:56:30.8,685.72,-545427520.0,69.67,70.90
9/27/2018 05:06:30.8,652.54,-545515648.0,68.54,70.39
9/27/2018 05:16:30.8,626.98,-545593536.0,69.62,70.90
9/27/2018 05:26:30.8,631.16,-545683072.0,68.52,70.36
9/27/2018 05:36:30.8,624.77,-545761216.0,69.46,70.97
9/27/2018 05:46:30.8,650.08,-545849792.0,68.72,70.27
9/27/2018 05:56:30.8,629.19,-545927232.0,69.08,70.70
9/27/2018 06:06:30.8,632.39,-546013440.0,69.08,70.29
9/27/2018 06:16:30.8,636.07,-546089600.0,68.79,70.74
9/27/2018 06:26:30.8,631.89,-546173248.0,69.40,70.48
9/27/2018 06:36:30.8,625.26,-546253504.0,68.32,70.45
9/27/2018 06:46:30.8,636.56,-546332608.0,69.44,70.56
9/27/2018 06:56:30.8,620.34,-546413504.0,68.27,70.20
9/27/2018 07:06:30.8,643.69,-546489280.0,69.69,70.93
9/27/2018 07:16:30.8,634.60,-546606080.0,69.22,71.94
9/27/2018 07:26:30.8,657.21,-546724608.0,68.79,70.95
9/27/2018 07:36:30.8,649.10,-546821888.0,69.75,71.06
9/27/2018 07:46:30.8,645.66,-546912064.0,68.38,70.41
9/27/2018 07:56:30.8,638.78,-546992576.0,69.60,70.99
9/27/2018 08:06:30.8,623.29,-547081600.0,68.85,70.30
9/27/2018 08:16:30.8,630.17,-547158656.0,69.04,70.83
9/27/2018 08:26:30.8,631.16,-547245376.0,69.26,70.34
9/27/2018 08:36:30.8,639.02,-547326336.0,68.77,70.88
9/27/2018 08:46:30.8,639.76,-547411904.0,69.58,70.74
9/27/2018 08:56:30.8,640.25,-547497024.0,68.99,71.11
9/27/2018 09:06:30.8,646.89,-547603840.0,68.99,71.15
9/27/2018 09:16:30.8,623.54,-547722176.0,68.97,71.37
9/27/2018 09:26:30.8,643.20,-547847808.0,69.46,71.92
9/27/2018 09:36:30.8,635.83,-547992000.0,69.30,72.19
9/27/2018 09:46:30.8,634.11,-548159680.0,69.73,72.95
9/27/2018 09:56:30.8,639.27,-548331136.0,69.80,73.17
9/27/2018 10:06:30.8,642.71,-548517760.0,69.58,73.24
9/27/2018 10:16:30.8,630.42,-548732672.0,69.64,73.87
9/27/2018 10:26:30.8,637.79,-548968000.0,69.60,74.14
